#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.54076e+00   6.17594e-01   8.26507e-02  -1.97005e-01   1.76644e+00  -1.00817e+00 
  1.60075e+00   6.22207e-01   7.12722e-02  -1.82507e-01   1.70616e+00  -1.00082e+00 
  1.66307e+00   6.26303e-01   6.03423e-02  -1.68394e-01   1.64413e+00  -9.88921e-01 
  1.72782e+00   6.29867e-01   4.98876e-02  -1.54684e-01   1.58061e+00  -9.72750e-01 
  1.79509e+00   6.32883e-01   3.99340e-02  -1.41394e-01   1.51583e+00  -9.52622e-01 
  1.86498e+00   6.35340e-01   3.05065e-02  -1.28542e-01   1.45006e+00  -9.28884e-01 
  1.93760e+00   6.37227e-01   2.16286e-02  -1.16143e-01   1.38358e+00  -9.01907e-01 
  2.01304e+00   6.38540e-01   1.33228e-02  -1.04214e-01   1.31666e+00  -8.72086e-01 
  2.09141e+00   6.39276e-01   5.60945e-03  -9.27696e-02   1.24957e+00  -8.39827e-01 
  2.17284e+00   6.39437e-01  -1.49273e-03  -8.18262e-02   1.18257e+00  -8.05546e-01 
  2.25744e+00   6.39031e-01  -7.96747e-03  -7.13979e-02   1.11594e+00  -7.69663e-01 
  2.34533e+00   6.38068e-01  -1.38010e-02  -6.14987e-02   1.04993e+00  -7.32593e-01 
  2.43664e+00   6.36565e-01  -1.89826e-02  -5.21417e-02   9.84767e-01  -6.94740e-01 
  2.53151e+00   6.34543e-01  -2.35046e-02  -4.33391e-02   9.20682e-01  -6.56492e-01 
  2.63007e+00   6.32029e-01  -2.73630e-02  -3.51020e-02   8.57876e-01  -6.18214e-01 
  2.73247e+00   6.29057e-01  -3.05577e-02  -2.74401e-02   7.96531e-01  -5.80246e-01 
  2.83886e+00   6.25665e-01  -3.30929e-02  -2.03618e-02   7.36807e-01  -5.42892e-01 
  2.94939e+00   6.21896e-01  -3.49771e-02  -1.38733e-02   6.78839e-01  -5.06423e-01 
  3.06422e+00   6.17802e-01  -3.62240e-02  -7.97903e-03   6.22740e-01  -4.71073e-01 
  3.18353e+00   6.13436e-01  -3.68519e-02  -2.68071e-03   5.68596e-01  -4.37033e-01 
  3.30747e+00   6.08860e-01  -3.68847e-02   2.02245e-03   5.16474e-01  -4.04457e-01 
  3.43625e+00   6.04139e-01  -3.63515e-02   6.13436e-03   4.66417e-01  -3.73454e-01 
  3.57004e+00   5.99342e-01  -3.52869e-02   9.66217e-03   4.18448e-01  -3.44099e-01 
  3.70903e+00   5.94540e-01  -3.37306e-02   1.26166e-02   3.72574e-01  -3.16427e-01 
  3.85344e+00   5.89810e-01  -3.17280e-02   1.50122e-02   3.28788e-01  -2.90440e-01 
  4.00347e+00   5.85226e-01  -2.93290e-02   1.68671e-02   2.87070e-01  -2.66110e-01 
  4.15935e+00   5.80866e-01  -2.65885e-02   1.82038e-02   2.47394e-01  -2.43384e-01 
  4.32129e+00   5.76803e-01  -2.35653e-02   1.90482e-02   2.09727e-01  -2.22187e-01 
  4.48953e+00   5.73110e-01  -2.03219e-02   1.94302e-02   1.74037e-01  -2.02429e-01 
  4.66433e+00   5.69855e-01  -1.69237e-02   1.93831e-02   1.40292e-01  -1.84009e-01 
  4.84593e+00   5.67099e-01  -1.34383e-02   1.89431e-02   1.08464e-01  -1.66821e-01 
  5.03461e+00   5.64897e-01  -9.93433e-03   1.81493e-02   7.85315e-02  -1.50757e-01 
  5.23063e+00   5.63291e-01  -6.48111e-03   1.70426e-02   5.04797e-02  -1.35716e-01 
  5.43428e+00   5.62316e-01  -3.14727e-03   1.56654e-02   2.43022e-02  -1.21603e-01 
  5.64586e+00   5.61989e-01   4.98961e-10   1.40607e-02   9.24163e-11  -1.08338e-01 
