#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.20581e+00   6.41538e-01   2.54832e-01  -2.63676e-01   6.61160e-01  -2.87570e-01 
  1.25275e+00   6.53217e-01   2.42776e-01  -2.50061e-01   6.47716e-01  -2.85129e-01 
  1.30153e+00   6.64766e-01   2.30907e-01  -2.36768e-01   6.33874e-01  -2.82419e-01 
  1.35220e+00   6.76169e-01   2.19241e-01  -2.23814e-01   6.19638e-01  -2.79433e-01 
  1.40485e+00   6.87407e-01   2.07793e-01  -2.11210e-01   6.05012e-01  -2.76167e-01 
  1.45955e+00   6.98463e-01   1.96579e-01  -1.98969e-01   5.90003e-01  -2.72618e-01 
  1.51637e+00   7.09319e-01   1.85614e-01  -1.87101e-01   5.74619e-01  -2.68784e-01 
  1.57541e+00   7.19958e-01   1.74911e-01  -1.75617e-01   5.58871e-01  -2.64664e-01 
  1.63675e+00   7.30363e-01   1.64483e-01  -1.64524e-01   5.42772e-01  -2.60260e-01 
  1.70047e+00   7.40518e-01   1.54344e-01  -1.53829e-01   5.26335e-01  -2.55573e-01 
  1.76668e+00   7.50407e-01   1.44504e-01  -1.43539e-01   5.09579e-01  -2.50607e-01 
  1.83547e+00   7.60016e-01   1.34975e-01  -1.33658e-01   4.92520e-01  -2.45369e-01 
  1.90693e+00   7.69328e-01   1.25767e-01  -1.24188e-01   4.75182e-01  -2.39867e-01 
  1.98117e+00   7.78332e-01   1.16887e-01  -1.15132e-01   4.57587e-01  -2.34108e-01 
  2.05831e+00   7.87014e-01   1.08345e-01  -1.06490e-01   4.39760e-01  -2.28106e-01 
  2.13845e+00   7.95364e-01   1.00145e-01  -9.82622e-02   4.21730e-01  -2.21872e-01 
  2.22171e+00   8.03371e-01   9.22944e-02  -9.04457e-02   4.03526e-01  -2.15422e-01 
  2.30821e+00   8.11025e-01   8.47961e-02  -8.30376e-02   3.85180e-01  -2.08772e-01 
  2.39808e+00   8.18320e-01   7.76534e-02  -7.60335e-02   3.66725e-01  -2.01941e-01 
  2.49144e+00   8.25249e-01   7.08678e-02  -6.94281e-02   3.48198e-01  -1.94947e-01 
  2.58845e+00   8.31807e-01   6.44395e-02  -6.32148e-02   3.29635e-01  -1.87812e-01 
  2.68923e+00   8.37990e-01   5.83675e-02  -5.73859e-02   3.11074e-01  -1.80559e-01 
  2.79393e+00   8.43797e-01   5.26495e-02  -5.19331e-02   2.92555e-01  -1.73211e-01 
  2.90271e+00   8.49227e-01   4.72820e-02  -4.68467e-02   2.74119e-01  -1.65792e-01 
  3.01572e+00   8.54282e-01   4.22599e-02  -4.21164e-02   2.55806e-01  -1.58328e-01 
  3.13314e+00   8.58964e-01   3.75772e-02  -3.77313e-02   2.37658e-01  -1.50844e-01 
  3.25512e+00   8.63277e-01   3.32265e-02  -3.36794e-02   2.19717e-01  -1.43365e-01 
  3.38186e+00   8.67228e-01   2.91994e-02  -2.99482e-02   2.02022e-01  -1.35918e-01 
  3.51353e+00   8.70823e-01   2.54862e-02  -2.65247e-02   1.84616e-01  -1.28529e-01 
  3.65033e+00   8.74072e-01   2.20764e-02  -2.33953e-02   1.67538e-01  -1.21222e-01 
  3.79245e+00   8.76983e-01   1.89584e-02  -2.05459e-02   1.50826e-01  -1.14022e-01 
  3.94011e+00   8.79568e-01   1.61198e-02  -1.79621e-02   1.34517e-01  -1.06952e-01 
